Company,Instrument,Credit Rating,1Y Range,% Assets
7.7% Orix Leasing & Financial Services 2020,Non Convertible Debenture,AAA,4.72 - 10.74,4.82
32. HSBC Low Duration Fund - Regular Plan
IDFC First Bank 2020,Certificate of Deposit,A1+,0.00 - 12.00,12.00
Axis Bank 2020,Certificate of Deposit,A1+,0.00 - 11.97,11.97
Bank of Baroda 2020,Certificate of Deposit,A1+,0.00 - 11.78,11.78
8.5% SIDBI 2021,Debenture,AAA,0.00 - 12.39,10.06
7.87% HDFC 2022,Non Convertible Debenture,AAA,0.00 - 7.44,7.44
ICICI Bank 2020,Certificate of Deposit,A1+,0.00 - 7.21,7.21
National Bank Agr. Rur. Devp 2020,Commercial Paper,A1+,0.00 - 7.01,7.01
7.65% IRFC 2021,Debenture,AAA,0.00 - 4.97,4.97
7.6% LIC Housing Fin. 2022,Debenture,AAA,0.00 - 4.92,4.92
7.7% Orix Leasing & Financial Services 2020,Non Convertible Debenture,AAA,4.72 - 10.74,4.82
35. HSBC Short Duration Fund
8.5% National Bank Agr. Rur. Devp,Debenture,AAA,0.00 - 10.48,10.48
7.61% HUDCO 2022,Debenture,AAA,0.00 - 10.22,10.22
7.87% HDFC 2022,Non Convertible Debenture,AAA,0.00 - 10.21,10.21
Energy Efficiency Services,Debenture,AA-,0.00 - 9.96,9.96
6.99% SIDBI 2022,Bonds/NCDs,AAA,0.00 - 9.11,9.11
8.45% REC 2022,Debenture,AAA,0.00 - 5.18,5.18
8.3% Reliance Industries 2022,Debenture,AAA,0.00 - 8.95,5.16
7.4% Power Finance Corp. 2021,Bonds,AAA,2.59 - 5.06,5.06
7.445% LIC Housing Fin. 2023,Debenture,AAA,0.00 - 5.04,5.04
8.5% Vedanta 2021,Debenture,AA,4.75 - 7.77,4.98
7.65% IRFC 2021,Debenture,AAA,0.00 - 3.07,3.07
7.6% LIC Housing Fin. 2022,Debenture,AAA,0.00 - 3.04,3.04
7.7% Orix Leasing & Financial Services 2020,Non Convertible Debenture,AAA,2.59 - 3.90,2.98
8.95% Reliance Industries 2028,Debenture,AAA,0.00 - 2.14,2.14
7.37% GOI 2023,GOI Securities,SOV,2.02 - 4.13,2.09
8.9% Dewan Housing Fin. Corpn. 2021,Debenture,D,0.00 - 1.26,1.26
7.27% GOI 2026,GOI Securities,SOV,0.00 - 1.05,1.05
8.23% IRFC 2029,Debenture,AAA,0.00 - 2.04,1.05
8.3% IRFC 2029,Debenture,AAA,0.00 - 0.74,0.74
7.56% Tube Investments Of India 2020,Debenture,AA+,0.00 - 0.16,0.16
36. HSBC Short Duration Fund - Direct Plan
8.5% National Bank Agr. Rur. Devp,Debenture,AAA,0.00 - 10.48,10.48
7.61% HUDCO 2022,Debenture,AAA,0.00 - 10.22,10.22
7.87% HDFC 2022,Non Convertible Debenture,AAA,0.00 - 10.21,10.21
Energy Efficiency Services,Debenture,AA-,0.00 - 9.96,9.96
6.99% SIDBI 2022,Bonds/NCDs,AAA,0.00 - 9.11,9.11
8.45% REC 2022,Debenture,AAA,0.00 - 5.18,5.18
8.3% Reliance Industries 2022,Debenture,AAA,0.00 - 8.95,5.16
7.4% Power Finance Corp. 2021,Bonds,AAA,2.59 - 5.06,5.06
7.445% LIC Housing Fin. 2023,Debenture,AAA,0.00 - 5.04,5.04
8.5% Vedanta 2021,Debenture,AA,4.75 - 7.77,4.98
7.65% IRFC 2021,Debenture,AAA,0.00 - 3.07,3.07
7.6% LIC Housing Fin. 2022,Debenture,AAA,0.00 - 3.04,3.04
7.7% Orix Leasing & Financial Services 2020,Non Convertible Debenture,AAA,2.59 - 3.90,2.98
8.95% Reliance Industries 2028,Debenture,AAA,0.00 - 2.14,2.14
7.37% GOI 2023,GOI Securities,SOV,2.02 - 4.13,2.09
8.9% Dewan Housing Fin. Corpn. 2021,Debenture,D,0.00 - 1.26,1.26
7.27% GOI 2026,GOI Securities,SOV,0.00 - 1.05,1.05
8.23% IRFC 2029,Debenture,AAA,0.00 - 2.04,1.05
8.3% IRFC 2029,Debenture,AAA,0.00 - 0.74,0.74
7.56% Tube Investments Of India 2020,Debenture,AA+,0.00 - 0.16,0.16
37. ICICI Prudential All Seasons Bond Fund
7.57% GOI 2033,GOI Securities,SOV,0.00 - 19.35,19.35
Embassy Office Parks REIT 2022,Non Convertible Debenture,AAA,0.00 - 7.12,7.06
8.85% REC 2029,Non Convertible Debenture,AAA,0.00 - 5.68,5.50
8.65% Reliance Industries 2028,Non Convertible Debenture,AAA,0.00 - 5.00,3.69
TMF Holdings 2022,Zero Coupon Bonds,AA-,0.00 - 3.56,3.56
9.5% Nayara Energy 2021,Bonds/NCDs,AA,3.55 - 5.02,3.55
Motilal Oswal Home Finance 2024,Non Convertible Debenture,AA,0.00 - 4.96,3.55
8.4% Promont Hillside 2020,Debenture,AA,3.53 - 4.94,3.53
8.5% Vedanta 2021,Debenture,AA,3.49 - 4.92,3.50
7.99% LIC Housing Fin. 2029,Non Convertible Debenture,AAA,0.00 - 2.73,2.69
8.24% Great Eastern Shipping Co. 2026,Debenture,AA+,2.44 - 3.56,2.44
Shriram Transport Finance,Non Convertible Debenture,AAA,0.00 - 6.09,2.43
8.37% HUDCO 2029,Debenture,AAA,0.00 - 4.47,2.25
8.58% HUDCO 2029,Debenture,AAA,0.00 - 3.98,2.09
KKR India Financial Services 2020,Debenture,AA+,2.01 - 2.67,2.02
8.27% Nat. Highways Authority 2029,Debenture,AAA,0.00 - 4.44,1.83
9.7% Coastal Gujarat Power 2023,Non Convertible Debenture,AA,0.00 - 1.88,1.79
8.75% Axis Bank 2022,Bonds,AA+,1.76 - 2.41,1.76
8.5% Vedanta 2021,Non Convertible Debenture,AA,1.74 - 2.46,1.75
Walwhan Renewables Energy 2022,Debenture,AA,0.00 - 1.78,1.73
10.25% Torrent Power 2024,Non Convertible Debenture,AA-,0.00 - 1.68,1.61
10.25% Torrent Power 2023,Non Convertible Debenture,AA-,0.00 - 1.68,1.61
10.25% Torrent Power 2022,Non Convertible Debenture,AA-,0.00 - 1.68,1.61
KKR India Financial Services 2020,Debenture,AA+,1.55 - 2.05,1.56
8.62% National Bank Agr. Rur. Devp 2034,Debenture,AAA,0.00 - 4.07,1.52
38. ICICI Prudential All Seasons Bond Fund - Direct Plan
7.57% GOI 2033,GOI Securities,SOV,0.00 - 19.35,19.35
Embassy Office Parks REIT 2022,Non Convertible Debenture,AAA,0.00 - 7.12,7.06
8.85% REC 2029,Non Convertible Debenture,AAA,0.00 - 5.68,5.50
8.65% Reliance Industries 2028,Non Convertible Debenture,AAA,0.00 - 5.00,3.69
TMF Holdings 2022,Zero Coupon Bonds,AA-,0.00 - 3.56,3.56
9.5% Nayara Energy 2021,Bonds/NCDs,AA,3.55 - 5.02,3.55
Motilal Oswal Home Finance 2024,Non Convertible Debenture,AA,0.00 - 4.96,3.55
8.4% Promont Hillside 2020,Debenture,AA,3.53 - 4.94,3.53
8.5% Vedanta 2021,Debenture,AA,3.49 - 4.92,3.50
7.99% LIC Housing Fin. 2029,Non Convertible Debenture,AAA,0.00 - 2.73,2.69
8.24% Great Eastern Shipping Co. 2026,Debenture,AA+,2.44 - 3.56,2.44
Shriram Transport Finance,Non Convertible Debenture,AAA,0.00 - 6.09,2.43
8.37% HUDCO 2029,Debenture,AAA,0.00 - 4.47,2.25
8.58% HUDCO 2029,Debenture,AAA,0.00 - 3.98,2.09
KKR India Financial Services 2020,Debenture,AA+,2.01 - 2.67,2.02
8.27% Nat. Highways Authority 2029,Debenture,AAA,0.00 - 4.44,1.83
9.7% Coastal Gujarat Power 2023,Non Convertible Debenture,AA,0.00 - 1.88,1.79
8.75% Axis Bank 2022,Bonds,AA+,1.76 - 2.41,1.76
8.5% Vedanta 2021,Non Convertible Debenture,AA,1.74 - 2.46,1.75
Walwhan Renewables Energy 2022,Debenture,AA,0.00 - 1.78,1.73
10.25% Torrent Power 2024,Non Convertible Debenture,AA-,0.00 - 1.68,1.61
10.25% Torrent Power 2023,Non Convertible Debenture,AA-,0.00 - 1.68,1.61
10.25% Torrent Power 2022,Non Convertible Debenture,AA-,0.00 - 1.68,1.61
KKR India Financial Services 2020,Debenture,AA+,1.55 - 2.05,1.56
8.62% National Bank Agr. Rur. Devp 2034,Debenture,AAA,0.00 - 4.07,1.52
39. ICICI Prudential All Seasons Bond Fund - Premium Plan
7.57% GOI 2033,GOI Securities,SOV,0.00 - 19.35,19.35
Embassy Office Parks REIT 2022,Non Convertible Debenture,AAA,0.00 - 7.12,7.06
8.85% REC 2029,Non Convertible Debenture,AAA,0.00 - 5.68,5.50
8.65% Reliance Industries 2028,Non Convertible Debenture,AAA,0.00 - 5.00,3.69
TMF Holdings 2022,Zero Coupon Bonds,AA-,0.00 - 3.56,3.56
9.5% Nayara Energy 2021,Bonds/NCDs,AA,3.55 - 5.02,3.55
Motilal Oswal Home Finance 2024,Non Convertible Debenture,AA,0.00 - 4.96,3.55
8.4% Promont Hillside 2020,Debenture,AA,3.53 - 4.94,3.53
8.5% Vedanta 2021,Debenture,AA,3.49 - 4.92,3.50
7.99% LIC Housing Fin. 2029,Non Convertible Debenture,AAA,0.00 - 2.73,2.69
8.24% Great Eastern Shipping Co. 2026,Debenture,AA+,2.44 - 3.56,2.44
Shriram Transport Finance,Non Convertible Debenture,AAA,0.00 - 6.09,2.43
8.37% HUDCO 2029,Debenture,AAA,0.00 - 4.47,2.25
8.58% HUDCO 2029,Debenture,AAA,0.00 - 3.98,2.09
KKR India Financial Services 2020,Debenture,AA+,2.01 - 2.67,2.02
8.27% Nat. Highways Authority 2029,Debenture,AAA,0.00 - 4.44,1.83
9.7% Coastal Gujarat Power 2023,Non Convertible Debenture,AA,0.00 - 1.88,1.79
8.75% Axis Bank 2022,Bonds,AA+,1.76 - 2.41,1.76
8.5% Vedanta 2021,Non Convertible Debenture,AA,1.74 - 2.46,1.75
Walwhan Renewables Energy 2022,Debenture,AA,0.00 - 1.78,1.73
10.25% Torrent Power 2024,Non Convertible Debenture,AA-,0.00 - 1.68,1.61
10.25% Torrent Power 2023,Non Convertible Debenture,AA-,0.00 - 1.68,1.61
10.25% Torrent Power 2022,Non Convertible Debenture,AA-,0.00 - 1.68,1.61
KKR India Financial Services 2020,Debenture,AA+,1.55 - 2.05,1.56
8.62% National Bank Agr. Rur. Devp 2034,Debenture,AAA,0.00 - 4.07,1.52
40. ICICI Prudential All Seasons Bond Fund - Retail Plan
7.57% GOI 2033,GOI Securities,SOV,0.00 - 19.35,19.35
Embassy Office Parks REIT 2022,Non Convertible Debenture,AAA,0.00 - 7.12,7.06
8.85% REC 2029,Non Convertible Debenture,AAA,0.00 - 5.68,5.50
8.65% Reliance Industries 2028,Non Convertible Debenture,AAA,0.00 - 5.00,3.69
TMF Holdings 2022,Zero Coupon Bonds,AA-,0.00 - 3.56,3.56
9.5% Nayara Energy 2021,Bonds/NCDs,AA,3.55 - 5.02,3.55
Motilal Oswal Home Finance 2024,Non Convertible Debenture,AA,0.00 - 4.96,3.55
8.4% Promont Hillside 2020,Debenture,AA,3.53 - 4.94,3.53
8.5% Vedanta 2021,Debenture,AA,3.49 - 4.92,3.50
7.99% LIC Housing Fin. 2029,Non Convertible Debenture,AAA,0.00 - 2.73,2.69
8.24% Great Eastern Shipping Co. 2026,Debenture,AA+,2.44 - 3.56,2.44
Shriram Transport Finance,Non Convertible Debenture,AAA,0.00 - 6.09,2.43
8.37% HUDCO 2029,Debenture,AAA,0.00 - 4.47,2.25
8.58% HUDCO 2029,Debenture,AAA,0.00 - 3.98,2.09
KKR India Financial Services 2020,Debenture,AA+,2.01 - 2.67,2.02
8.27% Nat. Highways Authority 2029,Debenture,AAA,0.00 - 4.44,1.83
9.7% Coastal Gujarat Power 2023,Non Convertible Debenture,AA,0.00 - 1.88,1.79
8.75% Axis Bank 2022,Bonds,AA+,1.76 - 2.41,1.76
8.5% Vedanta 2021,Non Convertible Debenture,AA,1.74 - 2.46,1.75
Walwhan Renewables Energy 2022,Debenture,AA,0.00 - 1.78,1.73
10.25% Torrent Power 2024,Non Convertible Debenture,AA-,0.00 - 1.68,1.61
10.25% Torrent Power 2023,Non Convertible Debenture,AA-,0.00 - 1.68,1.61
10.25% Torrent Power 2022,Non Convertible Debenture,AA-,0.00 - 1.68,1.61
KKR India Financial Services 2020,Debenture,AA+,1.55 - 2.05,1.56
8.62% National Bank Agr. Rur. Devp 2034,Debenture,AAA,0.00 - 4.07,1.52
43. ICICI Prudential Banking & PSU Debt Fund
7.57% GOI 2033,GOI Securities,SOV,0.00 - 10.02,10.02
9.15% ICICI Bank,Debenture,AA+,5.88 - 8.96,5.88
8.85% HDFC Bank 2099,Bonds,AA+,0.00 - 4.81,4.67
7.99% State Bank of India 2029,Non Convertible Debenture,AAA,0.00 - 4.80,4.29
7.7% Nat. Highways Authority 2029,Non Convertible Debenture,AAA,0.00 - 3.73,3.73
8.41% HUDCO 2029,Debenture,AAA,0.00 - 4.73,3.73
8.62% National Bank Agr. Rur. Devp 2034,Debenture,AAA,0.00 - 4.36,3.47
8.75% Axis Bank,Bonds/Debentures,AA+,2.94 - 4.26,3.28
8.27% Nat. Highways Authority 2029,Debenture,AAA,0.00 - 3.89,3.03
Bank of Baroda 2020,Certificate of Deposit,A1+,0.00 - 2.81,2.51
IDFC First Bank 2019,Certificate of Deposit,A1+,0.00 - 2.89,2.18
9% State Bank of India 2021,Bonds,AA+,2.14 - 4.14,2.14
8.75% Axis Bank 2022,Bonds,AA+,0.00 - 2.68,1.96
8.58% HUDCO 2029,Debenture,AAA,0.00 - 2.44,1.88
Indusind Bank 2019,Certificate of Deposit,A1+,0.00 - 2.29,1.81
8.65% Reliance Industries 2028,Non Convertible Debenture,AAA,0.00 - 3.10,1.76
8.3% IRFC 2029,Debenture,AAA,0.00 - 2.00,1.69
8.24% National Bank Agr. Rur. Devp 2029,Debenture,AAA,0.00 - 3.62,1.62
8.36% Power Finance Corp. 2020,Bonds,AAA,1.18 - 2.16,1.55
8.03% Power Finance Corp. 2026,Bonds,AAA,1.48 - 2.12,1.48
8.02% National Housing Bank 2022,Debenture,AAA,0.00 - 2.06,1.48
8.37% REC 2028,Debenture,AAA,0.00 - 1.61,1.19
7.05% Power Finance Corp. 2020,Debenture,AAA,1.18 - 1.68,1.18
7.4% Tata Sons 2020,Bonds/Debentures,AAA,1.10 - 1.57,1.10
8.6% Export-Import Bank 2099,Bonds,AA+,0.00 - 1.13,1.10
44. ICICI Prudential Banking & PSU Debt Fund - Direct Plan
7.57% GOI 2033,GOI Securities,SOV,0.00 - 10.02,10.02
9.15% ICICI Bank,Debenture,AA+,5.88 - 8.96,5.88
8.85% HDFC Bank 2099,Bonds,AA+,0.00 - 4.81,4.67
7.99% State Bank of India 2029,Non Convertible Debenture,AAA,0.00 - 4.80,4.29
7.7% Nat. Highways Authority 2029,Non Convertible Debenture,AAA,0.00 - 3.73,3.73
8.41% HUDCO 2029,Debenture,AAA,0.00 - 4.73,3.73
8.62% National Bank Agr. Rur. Devp 2034,Debenture,AAA,0.00 - 4.36,3.47
8.75% Axis Bank,Bonds/Debentures,AA+,2.94 - 4.26,3.28
8.27% Nat. Highways Authority 2029,Debenture,AAA,0.00 - 3.89,3.03
Bank of Baroda 2020,Certificate of Deposit,A1+,0.00 - 2.81,2.51
IDFC First Bank 2019,Certificate of Deposit,A1+,0.00 - 2.89,2.18
9% State Bank of India 2021,Bonds,AA+,2.14 - 4.14,2.14
8.75% Axis Bank 2022,Bonds,AA+,0.00 - 2.68,1.96
8.58% HUDCO 2029,Debenture,AAA,0.00 - 2.44,1.88
Indusind Bank 2019,Certificate of Deposit,A1+,0.00 - 2.29,1.81
8.65% Reliance Industries 2028,Non Convertible Debenture,AAA,0.00 - 3.10,1.76
8.3% IRFC 2029,Debenture,AAA,0.00 - 2.00,1.69
8.24% National Bank Agr. Rur. Devp 2029,Debenture,AAA,0.00 - 3.62,1.62
8.36% Power Finance Corp. 2020,Bonds,AAA,1.18 - 2.16,1.55
8.03% Power Finance Corp. 2026,Bonds,AAA,1.48 - 2.12,1.48
8.02% National Housing Bank 2022,Debenture,AAA,0.00 - 2.06,1.48
8.37% REC 2028,Debenture,AAA,0.00 - 1.61,1.19
7.05% Power Finance Corp. 2020,Debenture,AAA,1.18 - 1.68,1.18
7.4% Tata Sons 2020,Bonds/Debentures,AAA,1.10 - 1.57,1.10
8.6% Export-Import Bank 2099,Bonds,AA+,0.00 - 1.13,1.10
45. ICICI Prudential Banking & PSU Debt Fund - Retail Plan
7.57% GOI 2033,GOI Securities,SOV,0.00 - 10.02,10.02
9.15% ICICI Bank,Debenture,AA+,5.88 - 8.96,5.88
8.85% HDFC Bank 2099,Bonds,AA+,0.00 - 4.81,4.67
7.99% State Bank of India 2029,Non Convertible Debenture,AAA,0.00 - 4.80,4.29
7.7% Nat. Highways Authority 2029,Non Convertible Debenture,AAA,0.00 - 3.73,3.73
8.41% HUDCO 2029,Debenture,AAA,0.00 - 4.73,3.73
8.62% National Bank Agr. Rur. Devp 2034,Debenture,AAA,0.00 - 4.36,3.47
8.75% Axis Bank,Bonds/Debentures,AA+,2.94 - 4.26,3.28
8.27% Nat. Highways Authority 2029,Debenture,AAA,0.00 - 3.89,3.03
Bank of Baroda 2020,Certificate of Deposit,A1+,0.00 - 2.81,2.51
IDFC First Bank 2019,Certificate of Deposit,A1+,0.00 - 2.89,2.18
9% State Bank of India 2021,Bonds,AA+,2.14 - 4.14,2.14
8.75% Axis Bank 2022,Bonds,AA+,0.00 - 2.68,1.96
8.58% HUDCO 2029,Debenture,AAA,0.00 - 2.44,1.88
Indusind Bank 2019,Certificate of Deposit,A1+,0.00 - 2.29,1.81
8.65% Reliance Industries 2028,Non Convertible Debenture,AAA,0.00 - 3.10,1.76
8.3% IRFC 2029,Debenture,AAA,0.00 - 2.00,1.69
8.24% National Bank Agr. Rur. Devp 2029,Debenture,AAA,0.00 - 3.62,1.62
8.36% Power Finance Corp. 2020,Bonds,AAA,1.18 - 2.16,1.55
8.03% Power Finance Corp. 2026,Bonds,AAA,1.48 - 2.12,1.48
8.02% National Housing Bank 2022,Debenture,AAA,0.00 - 2.06,1.48
8.37% REC 2028,Debenture,AAA,0.00 - 1.61,1.19
7.05% Power Finance Corp. 2020,Debenture,AAA,1.18 - 1.68,1.18
7.4% Tata Sons 2020,Bonds/Debentures,AAA,1.10 - 1.57,1.10
8.6% Export-Import Bank 2099,Bonds,AA+,0.00 - 1.13,1.10
46. ICICI Prudential Bond Fund
8.41% HUDCO 2029,Debenture,AAA,0.00 - 8.73,7.11
7.6% ICICI Bank 2023,Bonds,AAA,6.07 - 8.06,6.32
9.35% REC 2022,Bonds,AAA,5.54 - 6.38,5.67
8.65% Reliance Industries 2028,Non Convertible Debenture,AAA,0.00 - 5.23,4.77
7.99% State Bank of India 2029,Non Convertible Debenture,AAA,0.00 - 4.69,4.69
7.75% LIC Housing Fin. 2024,Debenture,AAA,0.00 - 4.58,4.58
9.15% Axis Bank 2022,Debenture,AAA,4.48 - 5.14,4.58
8.24% MTNL 2024,Bonds,AAA,4.26 - 4.89,4.45
9.36% Power Finance Corp. 2021,Bonds,AAA,4.08 - 4.72,4.18
7.6% Axis Bank 2023,Bonds/Debentures,AAA,4.00 - 4.56,4.16
8.29% State Bank of India 2025,Debenture,AAA,3.02 - 3.44,3.11
9.7% Tata Sons 2022,Debenture,AAA,3.03 - 3.48,3.09
8.5% National Bank Agr. Rur. Devp 2029,Non Convertible Debenture,AAA,0.00 - 2.82,2.60
8.29% MTNL 2024,Bonds,AAA,2.13 - 2.45,2.23
7.95% SIDBI 2022,Debenture,AAA,0.00 - 2.58,1.87
7.5% HDFC 2020,Debenture,AAA,1.80 - 2.06,1.84
9.29% Power Finance Corp. 2022,Bonds,AAA,1.77 - 2.05,1.80
9.38% MTNL 2023,Bonds,AAA,1.59 - 1.83,1.65
8.85% REC 2029,Non Convertible Debenture,AAA,0.00 - 1.58,1.58
8.27% Nat. Highways Authority 2029,Debenture,AAA,0.00 - 1.58,1.58
7.93% NTPC 2022,Non Convertible Debenture,AAA,0.00 - 3.05,1.56
8.15% National Bank Agr. Rur. Devp 2020,Bonds,AAA,0.00 - 1.54,1.54
7.78% HDFC 2020,Debenture,AAA,1.50 - 1.73,1.54
Reliance Jio Infocomm 2023,Non Convertible Debenture,AAA,0.00 - 1.68,1.50
9.7% Tata Sons 2022,Debenture,AAA,1.39 - 1.60,1.42
47. ICICI Prudential Bond Fund - Direct Plan
8.41% HUDCO 2029,Debenture,AAA,0.00 - 8.73,7.11
7.6% ICICI Bank 2023,Bonds,AAA,6.07 - 8.06,6.32
9.35% REC 2022,Bonds,AAA,5.54 - 6.38,5.67
8.65% Reliance Industries 2028,Non Convertible Debenture,AAA,0.00 - 5.23,4.77
7.99% State Bank of India 2029,Non Convertible Debenture,AAA,0.00 - 4.69,4.69
7.75% LIC Housing Fin. 2024,Debenture,AAA,0.00 - 4.58,4.58
9.15% Axis Bank 2022,Debenture,AAA,4.48 - 5.14,4.58
8.24% MTNL 2024,Bonds,AAA,4.26 - 4.89,4.45
9.36% Power Finance Corp. 2021,Bonds,AAA,4.08 - 4.72,4.18
7.6% Axis Bank 2023,Bonds/Debentures,AAA,4.00 - 4.56,4.16
8.29% State Bank of India 2025,Debenture,AAA,3.02 - 3.44,3.11
9.7% Tata Sons 2022,Debenture,AAA,3.03 - 3.48,3.09
8.5% National Bank Agr. Rur. Devp 2029,Non Convertible Debenture,AAA,0.00 - 2.82,2.60
8.29% MTNL 2024,Bonds,AAA,2.13 - 2.45,2.23
7.95% SIDBI 2022,Debenture,AAA,0.00 - 2.58,1.87
7.5% HDFC 2020,Debenture,AAA,1.80 - 2.06,1.84
9.29% Power Finance Corp. 2022,Bonds,AAA,1.77 - 2.05,1.80
9.38% MTNL 2023,Bonds,AAA,1.59 - 1.83,1.65
8.85% REC 2029,Non Convertible Debenture,AAA,0.00 - 1.58,1.58
8.27% Nat. Highways Authority 2029,Debenture,AAA,0.00 - 1.58,1.58
7.93% NTPC 2022,Non Convertible Debenture,AAA,0.00 - 3.05,1.56
8.15% National Bank Agr. Rur. Devp 2020,Bonds,AAA,0.00 - 1.54,1.54
7.78% HDFC 2020,Debenture,AAA,1.50 - 1.73,1.54
Reliance Jio Infocomm 2023,Non Convertible Debenture,AAA,0.00 - 1.68,1.50
9.7% Tata Sons 2022,Debenture,AAA,1.39 - 1.60,1.42
48. ICICI Prudential Bond Fund - Institutional Plan
8.41% HUDCO 2029,Debenture,AAA,0.00 - 8.73,7.11
7.6% ICICI Bank 2023,Bonds,AAA,6.07 - 8.06,6.32
9.35% REC 2022,Bonds,AAA,5.54 - 6.38,5.67
8.65% Reliance Industries 2028,Non Convertible Debenture,AAA,0.00 - 5.23,4.77
7.99% State Bank of India 2029,Non Convertible Debenture,AAA,0.00 - 4.69,4.69
7.75% LIC Housing Fin. 2024,Debenture,AAA,0.00 - 4.58,4.58
9.15% Axis Bank 2022,Debenture,AAA,4.48 - 5.14,4.58
8.24% MTNL 2024,Bonds,AAA,4.26 - 4.89,4.45
9.36% Power Finance Corp. 2021,Bonds,AAA,4.08 - 4.72,4.18
7.6% Axis Bank 2023,Bonds/Debentures,AAA,4.00 - 4.56,4.16
8.29% State Bank of India 2025,Debenture,AAA,3.02 - 3.44,3.11
9.7% Tata Sons 2022,Debenture,AAA,3.03 - 3.48,3.09
8.5% National Bank Agr. Rur. Devp 2029,Non Convertible Debenture,AAA,0.00 - 2.82,2.60
8.29% MTNL 2024,Bonds,AAA,2.13 - 2.45,2.23
7.95% SIDBI 2022,Debenture,AAA,0.00 - 2.58,1.87
7.5% HDFC 2020,Debenture,AAA,1.80 - 2.06,1.84
9.29% Power Finance Corp. 2022,Bonds,AAA,1.77 - 2.05,1.80
9.38% MTNL 2023,Bonds,AAA,1.59 - 1.83,1.65
8.85% REC 2029,Non Convertible Debenture,AAA,0.00 - 1.58,1.58
8.27% Nat. Highways Authority 2029,Debenture,AAA,0.00 - 1.58,1.58
7.93% NTPC 2022,Non Convertible Debenture,AAA,0.00 - 3.05,1.56
8.15% National Bank Agr. Rur. Devp 2020,Bonds,AAA,0.00 - 1.54,1.54
7.78% HDFC 2020,Debenture,AAA,1.50 - 1.73,1.54
Reliance Jio Infocomm 2023,Non Convertible Debenture,AAA,0.00 - 1.68,1.50
9.7% Tata Sons 2022,Debenture,AAA,1.39 - 1.60,1.42
77. ICICI Prudential Constant Maturity Gilt Fund
6.79% GOI 2029,GOI Securities,SOV,0.00 - 55.47,46.85
7.59% GOI 2029,GOI Securities,SOV,0.00 - 32.04,32.04
7.57% GOI 2033,GOI Securities,SOV,0.00 - 28.26,12.85
7.26% GOI 2029,GOI Securities,SOV,0.00 - 92.60,3.82
6.79% GOI 2027,GOI Securities,SOV,0.00 - 1.24,1.23
78. ICICI Prudential Constant Maturity Gilt Fund - Direct Plan
6.79% GOI 2029,GOI Securities,SOV,0.00 - 55.47,46.85
7.59% GOI 2029,GOI Securities,SOV,0.00 - 32.04,32.04
7.57% GOI 2033,GOI Securities,SOV,0.00 - 28.26,12.85
7.26% GOI 2029,GOI Securities,SOV,0.00 - 92.60,3.82
6.79% GOI 2027,GOI Securities,SOV,0.00 - 1.24,1.23
79. ICICI Prudential Corporate Bond Fund
7.17% Reliance Industries 2022,Non Convertible Debenture,AAA,0.00 - 4.46,3.80
7.99% State Bank of India 2029,Non Convertible Debenture,AAA,0.00 - 6.23,3.64
8.65% Tata Capital Financial Services 2021,Bonds/NCDs,AAA,0.00 - 4.63,2.75
7.99% LIC Housing Fin. 2029,Non Convertible Debenture,AAA,0.00 - 2.59,2.21
7.49% HDB Financial Services 2021,Bonds/NCDs,AAA,0.00 - 2.19,2.19
8.2% Power Finance Corp. 2020,Bonds/NCDs,AAA,0.00 - 1.93,1.93
7.5% Power Finance Corp. 2020,Bonds,AAA,1.86 - 4.16,1.87
6.79% GOI 2027,GOI Securities,SOV,0.00 - 1.89,1.85
7.57% GOI 2033,GOI Securities,SOV,0.00 - 1.78,1.78
8.7% Reliance Jio Infocomm 2021,Debenture,AAA,1.77 - 4.64,1.77
8.8% LIC Housing Fin. 2020,Debenture,AAA,0.00 - 2.92,1.67
8.2534% LIC Housing Fin. 2021,Non Convertible Debenture,AAA,0.00 - 2.26,1.67
8.62% HDFC 2020,Debenture,AAA,0.00 - 1.69,1.66
8.9508% Pipeline Infrastructure 2024,Non Convertible Debenture,AAA,0.00 - 2.29,1.66
8.15% REC 2021,Bonds/Debentures,AAA,0.00 - 2.13,1.66
9.45% John Deere Financial India 2022,Non Convertible Debenture,AAA,0.00 - 3.71,1.66
8.02% National Housing Bank 2022,Debenture,AAA,0.00 - 3.71,1.65
8.36% Power Finance Corp. 2020,Bonds,AAA,1.44 - 3.72,1.53
8.33% GOI 2026,Central Government Loan,SOV,0.00 - 1.57,1.48
8.8431% Kotak Mahindra Investments 2021,Non Convertible Debenture,AAA,0.00 - 2.33,1.39
8.95% Reliance Jio Infocomm 2020,Debenture,AAA,1.39 - 3.65,1.39
7.6% Grasim Industries 2024,Non Convertible Debenture,AAA,0.00 - 1.24,1.21
7.26% GOI 2029,GOI Securities,SOV,0.00 - 1.19,1.19
8.5% National Bank Agr. Rur. Devp 2022,Non Convertible Debenture,AAA,1.15 - 3.84,1.15
Bajaj Housing Finance 2022,Debenture,AAA,0.00 - 1.78,1.12
80. ICICI Prudential Corporate Bond Fund - Direct Plan
7.17% Reliance Industries 2022,Non Convertible Debenture,AAA,0.00 - 4.46,3.80
7.99% State Bank of India 2029,Non Convertible Debenture,AAA,0.00 - 6.23,3.64
8.65% Tata Capital Financial Services 2021,Bonds/NCDs,AAA,0.00 - 4.63,2.75
